"Fergus Electric Cooperative,  MT",,,
Latitude = N 46.908300,,,
Longitude = W 109.808000,,,
Elevation = 4450 ft,,,
Calm threshold = 1 mph,,,
Time stamps indicate the beginning of the time step.,,,
Date/Time,Average Speed,Standard Deviation,Average Direction [°]
3/23/02 2:50,8.2,0.59,0
3/23/02 3:00,5.9,0.7,0
3/23/02 3:10,3.6,0.75,23
3/23/02 3:20,3.8,0.7,0
3/23/02 3:30,5.8,0.8,0
3/23/02 3:40,5.5,0.8,0
3/23/02 3:50,5.8,0.86,0
3/23/02 4:00,7.5,0.8,0
3/23/02 4:10,8.7,0.43,0
3/23/02 4:20,8.4,0.64,0
3/23/02 4:30,8.9,0.48,23
3/23/02 4:40,9.1,0.48,23
3/23/02 4:50,8.5,0.53,23
3/23/02 5:00,8.4,0.59,23
3/23/02 5:10,5.4,1.23,23
3/23/02 5:20,3.6,0.53,23
3/23/02 5:30,3.7,0.96,23
3/23/02 5:40,2.3,0.59,23
3/23/02 5:50,1.3,0.43,23
3/23/02 6:00,0,0,315
3/23/02 6:10,0.8,0.21,203
3/23/02 6:20,0.8,0.21,203
3/23/02 6:30,2.1,0.48,203
3/23/02 6:40,3,0.75,203
3/23/02 6:50,3.5,0.59,203
3/23/02 7:00,5.1,0.59,203
3/23/02 7:10,3.8,0.43,203
3/23/02 7:20,3.2,0.8,203
3/23/02 7:30,1.2,0.48,203
3/23/02 7:40,2,1.66,248
3/23/02 7:50,4.8,0.64,338
3/23/02 8:00,5.5,0.53,0
3/23/02 8:10,5.5,0.59,0
3/23/02 8:20,3.5,1.34,0
3/23/02 8:30,4.7,1.02,23
3/23/02 8:40,6,0.48,23
3/23/02 8:50,5.2,0.48,23
3/23/02 9:00,5.9,0.53,338
3/23/02 9:10,4.8,0.53,338
3/23/02 9:20,4.4,0.75,315
3/23/02 9:30,3.8,1.12,315
3/23/02 9:40,6,0.86,0
3/23/02 9:50,5.8,0.75,0
3/23/02 10:00,5.9,1.02,0
3/23/02 10:10,5.9,1.12,338
3/23/02 10:20,2.9,1.5,23
3/23/02 10:30,3,1.02,23
3/23/02 10:40,3.8,1.28,23
3/23/02 10:50,3.8,1.18,45
3/23/02 11:00,3.8,1.28,23
3/23/02 11:10,3.7,1.44,45
3/23/02 11:20,4.5,1.07,23
3/23/02 11:30,4.4,1.44,23
3/23/02 11:40,3.9,1.28,45
3/23/02 11:50,3.6,1.39,23
3/23/02 12:00,4,1.55,23
3/23/02 12:10,7.2,1.44,0
3/23/02 12:20,8.3,0.7,0
3/23/02 12:30,8.5,0.8,0
3/23/02 12:40,9.4,0.64,0
3/23/02 12:50,9.7,0.8,0
3/23/02 13:00,9.6,0.75,0
3/23/02 13:10,9.7,0.75,0
3/23/02 13:20,9.4,0.75,338
3/23/02 13:30,9.3,0.64,0
3/23/02 13:40,8.7,0.75,338
3/23/02 13:50,8.5,0.7,0
3/23/02 14:00,8.1,0.53,338
3/23/02 14:10,8.4,0.64,338
3/23/02 14:20,8.7,0.64,338
3/23/02 14:30,8.5,0.7,338
3/23/02 14:40,8.5,0.7,338
3/23/02 14:50,9,0.75,338
3/23/02 15:00,9.1,0.8,338
3/23/02 15:10,9.8,0.64,0
3/23/02 15:20,10.5,0.7,0
3/23/02 15:30,10.8,0.75,0
3/23/02 15:40,11.8,0.7,0
3/23/02 15:50,12.1,0.7,0
3/23/02 16:00,12.4,0.64,0
3/23/02 16:10,12.3,0.64,0
3/23/02 16:20,12.7,0.7,0
3/23/02 16:30,12,0.8,0
3/23/02 16:40,12.8,0.7,0
3/23/02 16:50,12.1,0.59,0
3/23/02 17:00,12,0.59,0
3/23/02 17:10,12,0.53,0
3/23/02 17:20,11.7,0.7,0
3/23/02 17:30,10.9,0.64,0
3/23/02 17:40,9.5,0.59,338
3/23/02 17:50,9.2,0.8,338
3/23/02 18:00,10.1,0.7,338
3/23/02 18:10,10.5,0.64,338
3/23/02 18:20,9.1,0.8,338
3/23/02 18:30,9.7,0.59,338
3/23/02 18:40,9.4,1.18,338
3/23/02 18:50,7.4,0.96,338
3/23/02 19:00,6.7,0.43,338
3/23/02 19:10,7.1,0.75,338
3/23/02 19:20,5.4,0.75,338
3/23/02 19:30,3.9,0.7,338
3/23/02 19:40,3.1,0.7,338
3/23/02 19:50,2.6,1.5,0
3/23/02 20:00,5.6,0.96,0
3/23/02 20:10,5.1,1.18,0
3/23/02 20:20,3,1.76,0
3/23/02 20:30,4.4,0.86,0
3/23/02 20:40,2.7,0.7,0
3/23/02 20:50,3,0.7,338
3/23/02 21:00,3.1,1.39,338
3/23/02 21:10,1.3,0.59,0
3/23/02 21:20,3.1,1.66,158
3/23/02 21:30,6.9,2.03,158
3/23/02 21:40,9.1,1.55,180
3/23/02 21:50,14.7,3.21,180
3/23/02 22:00,23.2,1.66,180
3/23/02 22:10,24.4,1.98,180
3/23/02 22:20,25.5,1.55,180
3/23/02 22:30,26.3,1.55,180
3/23/02 22:40,24.8,1.71,180
3/23/02 22:50,23.4,1.92,180
3/23/02 23:00,20.3,2.41,158
3/23/02 23:10,19.4,2.03,158
3/23/02 23:20,18.7,1.6,158
3/23/02 23:30,20.1,1.44,158
3/23/02 23:40,23,0.91,158
3/23/02 23:50,23.8,0.7,158
3/24/02 0:00,23,0.96,158
3/24/02 0:10,22.2,0.91,135
3/24/02 0:20,20.5,0.75,135
3/24/02 0:30,18.2,0.96,135
3/24/02 0:40,17.1,0.59,135
3/24/02 0:50,14.9,1.39,135
3/24/02 1:00,14.6,2.3,158
3/24/02 1:10,18.1,1.12,158
3/24/02 1:20,20.9,1.18,158
3/24/02 1:30,22.5,2.14,158
3/24/02 1:40,26.1,1.28,158
3/24/02 1:50,30.2,1.98,158
3/24/02 2:00,30.8,1.02,158
3/24/02 2:10,27.9,1.23,158
3/24/02 2:20,26.8,1.34,158
3/24/02 2:30,27.8,1.18,158
3/24/02 2:40,28.5,1.28,158
3/24/02 2:50,27.7,1.39,158
3/24/02 3:00,27.7,1.28,158
3/24/02 3:10,24.4,1.5,158
3/24/02 3:20,24.1,1.76,158
3/24/02 3:30,25.4,1.55,158
3/24/02 3:40,23.1,1.6,158
3/24/02 3:50,24.6,1.66,158
3/24/02 4:00,25.9,1.39,158
3/24/02 4:10,24.8,1.44,158
3/24/02 4:20,24.5,13.63,158
3/24/02 4:30,22.9,1.5,158
3/24/02 4:40,20.9,0.96,158
3/24/02 4:50,21.5,0.86,158
3/24/02 5:00,21.4,0.64,158
3/24/02 5:10,19.3,0.91,135
3/24/02 5:20,20.7,1.07,135
3/24/02 5:30,12.2,3.96,90
3/24/02 5:40,8.6,0.7,68
3/24/02 5:50,6.6,1.07,68
3/24/02 6:00,5,0.43,68
3/24/02 6:10,5,0.27,68
3/24/02 6:20,4.5,0.43,90
3/24/02 6:30,4.7,0.53,113
3/24/02 6:40,3.1,0.7,90
3/24/02 6:50,1.4,0.7,45
3/24/02 7:00,0.9,0.32,45
3/24/02 7:10,2.7,0.59,0
3/24/02 7:20,1.7,0.86,45
3/24/02 7:30,3.9,0.91,68
3/24/02 7:40,4.9,1.23,90
3/24/02 7:50,6.2,1.6,113
3/24/02 8:00,9.4,2.46,113
3/24/02 8:10,10,1.6,135
3/24/02 8:20,13.6,1.98,135
3/24/02 8:30,17.5,3.32,158
3/24/02 8:40,20,1.66,158
3/24/02 8:50,23.1,2.3,158
3/24/02 9:00,25.3,1.92,158
3/24/02 9:10,25.1,1.5,158
3/24/02 9:20,26,1.6,180
3/24/02 9:30,25.9,2.14,180
3/24/02 9:40,26.7,2.03,180
3/24/02 9:50,26.3,2.09,180
3/24/02 10:00,25.9,1.98,180
3/24/02 10:10,25.5,1.76,180
3/24/02 10:20,22.7,2.67,180
3/24/02 10:30,19.7,1.82,180
3/24/02 10:40,22.4,1.87,180
3/24/02 10:50,23.6,1.76,158
3/24/02 11:00,25.4,1.66,158
3/24/02 11:10,25.5,1.76,158
3/24/02 11:20,28.2,2.62,158
3/24/02 11:30,25.7,1.76,158
3/24/02 11:40,23.6,1.66,158
3/24/02 11:50,28.8,2.41,158
3/24/02 12:00,28.4,1.98,158
3/24/02 12:10,30.7,2.03,158
3/24/02 12:20,30,1.55,158
3/24/02 12:30,32.3,1.76,158
3/24/02 12:40,34.2,2.41,158
3/24/02 12:50,34.1,2.14,180
3/24/02 13:00,32,1.6,158
3/24/02 13:10,35.2,2.51,158
3/24/02 13:20,34.8,2.09,158
3/24/02 13:30,32.7,2.41,158
3/24/02 13:40,33.7,2.51,158
3/24/02 13:50,32,2.14,158
3/24/02 14:00,33.4,2.14,158
3/24/02 14:10,33.6,2.41,158
3/24/02 14:20,34.7,2.3,158
3/24/02 14:30,32.4,2.09,158
3/24/02 14:40,31.8,2.19,158
3/24/02 14:50,32.9,1.87,180
3/24/02 15:00,32.8,2.62,158
3/24/02 15:10,35.2,2.41,158
3/24/02 15:20,37,2.25,180
3/24/02 15:30,36.2,2.46,158
3/24/02 15:40,34.8,2.51,158
3/24/02 15:50,36.4,2.46,180
3/24/02 16:00,38.8,2.35,158
3/24/02 16:10,38.4,2.73,180
3/24/02 16:20,39.3,2.35,158
3/24/02 16:30,39.6,2.09,158
3/24/02 16:40,39.5,3.21,180
3/24/02 16:50,39.8,2.25,158
3/24/02 17:00,42.3,2.62,158
3/24/02 17:10,43.2,2.94,180
3/24/02 17:20,43.8,2.89,180
3/24/02 17:30,44.8,3.1,180
3/24/02 17:40,45.5,3.05,180
3/24/02 17:50,49.8,2.99,180
3/24/02 18:00,46.9,3.37,180
3/24/02 18:10,45.9,3.1,180
3/24/02 18:20,43.9,3.21,158
3/24/02 18:30,42.9,2.94,180
3/24/02 18:40,42.5,3.32,158
3/24/02 18:50,48.3,2.3,158
3/24/02 19:00,47.4,2.62,158
3/24/02 19:10,45.9,3.26,158
3/24/02 19:20,43.6,3.26,158
3/24/02 19:30,44.7,3.1,180
3/24/02 19:40,44.8,3.32,180
3/24/02 19:50,47.1,3.21,180
3/24/02 20:00,48.7,2.94,180
3/24/02 20:10,45.9,3.21,180
3/24/02 20:20,48.1,3.15,180
3/24/02 20:30,44.9,2.62,180
3/24/02 20:40,47.6,2.89,180
3/24/02 20:50,46.4,2.35,180
3/24/02 21:00,48.3,2.73,180
3/24/02 21:10,48.5,2.89,180
3/24/02 21:20,48.7,3.1,180
3/24/02 21:30,49.2,4.12,180
3/24/02 21:40,49.6,4.71,180
3/24/02 21:50,50,2.99,180
3/24/02 22:00,50.1,2.78,180
3/24/02 22:10,49.9,2.73,180
3/24/02 22:20,49.3,2.62,180
3/24/02 22:30,49.9,2.94,180
3/24/02 22:40,49.8,3.05,180
3/24/02 22:50,49.9,2.51,180
3/24/02 23:00,49.5,2.73,180
3/24/02 23:10,49.6,2.57,180
3/24/02 23:20,48.5,2.46,180
3/24/02 23:30,47.5,2.51,180
3/24/02 23:40,43.5,2.78,180
3/24/02 23:50,47.5,2.41,180
3/25/02 0:00,45.9,2.89,180
3/25/02 0:10,46.1,3.21,180
3/25/02 0:20,46.4,2.99,180
3/25/02 0:30,48.3,3.21,180
3/25/02 0:40,48.3,2.51,180
3/25/02 0:50,49,3.05,180
3/25/02 1:00,48.2,2.73,180
3/25/02 1:10,47.3,2.78,180
3/25/02 1:20,48.6,2.67,180
3/25/02 1:30,47.7,2.57,180
3/25/02 1:40,48.6,2.99,180
3/25/02 1:50,50.2,2.62,180
3/25/02 2:00,49.7,2.41,180
3/25/02 2:10,48.4,2.51,180
3/25/02 2:20,50.3,2.62,180
3/25/02 2:30,48.7,2.99,180
3/25/02 2:40,48.5,2.94,180
3/25/02 2:50,48.3,3.05,180
3/25/02 3:00,48.6,2.57,180
3/25/02 3:10,48.7,2.62,180
3/25/02 3:20,47.7,3.05,180
3/25/02 3:30,48.2,3.21,180
3/25/02 3:40,49.7,4.33,180
3/25/02 3:50,49.2,4.6,180
3/25/02 4:00,48.6,2.99,180
3/25/02 4:10,49.7,3.69,180
3/25/02 4:20,47.5,3.64,180
3/25/02 4:30,45.7,3.32,180
3/25/02 4:40,46.5,3.15,180
3/25/02 4:50,46.1,3.48,180
3/25/02 5:00,45.6,3.32,180
3/25/02 5:10,46,3.69,180
3/25/02 5:20,48.2,3.74,180
3/25/02 5:30,46,3.58,180
3/25/02 5:40,45.6,3.37,180
3/25/02 5:50,43.3,4.33,180
3/25/02 6:00,43.2,4.6,180
3/25/02 6:10,43.7,6.63,180
3/25/02 6:20,41.1,6.68,180
3/25/02 6:30,41.3,4.71,180
3/25/02 6:40,42,2.83,180
3/25/02 6:50,42,3.15,180
3/25/02 7:00,41.3,4.06,180
3/25/02 7:10,39.2,6.26,180
3/25/02 7:20,39.1,4.81,180
3/25/02 7:30,39.1,3.21,180
3/25/02 7:40,39,3.69,180
3/25/02 7:50,40,2.94,180
3/25/02 8:00,40.1,2.73,180
3/25/02 8:10,38.4,5.56,180
3/25/02 8:20,37.4,5.94,180
3/25/02 8:30,38,2.94,180
3/25/02 8:40,36.6,2.73,180
3/25/02 8:50,39.1,3.53,180
3/25/02 9:00,39.8,2.89,180
3/25/02 9:10,37.7,2.51,180
3/25/02 9:20,38.9,2.57,180
3/25/02 9:30,37.8,2.73,180
3/25/02 9:40,36.2,2.57,180
3/25/02 9:50,37.7,2.41,180
3/25/02 10:00,36.3,2.35,180
3/25/02 10:10,34.8,2.57,180
3/25/02 10:20,33.7,2.14,180
3/25/02 10:30,32.7,2.46,180
3/25/02 10:40,29.4,2.03,180
3/25/02 10:50,30.1,2.03,180
3/25/02 11:00,30.6,2.62,180
3/25/02 11:10,29.3,1.82,180
3/25/02 11:20,29.1,2.14,180
3/25/02 11:30,29.3,1.98,180
3/25/02 11:40,28.2,1.98,180
3/25/02 11:50,28.6,1.76,180
3/25/02 12:00,28.4,1.92,180
3/25/02 12:10,26.6,1.66,180
3/25/02 12:20,24.9,1.66,180
3/25/02 12:30,23,1.39,180
3/25/02 12:40,21.7,1.44,180
3/25/02 12:50,20.3,1.44,180
3/25/02 13:00,19.7,1.18,180
3/25/02 13:10,19.1,1.44,180
3/25/02 13:20,17.8,1.23,180
3/25/02 13:30,16.8,1.44,180
3/25/02 13:40,15.1,1.44,180
3/25/02 13:50,14.5,1.28,180
3/25/02 14:00,12.8,1.07,180
3/25/02 14:10,11.3,0.8,180
3/25/02 14:20,8.7,0.91,180
3/25/02 14:30,7.4,0.91,180
3/25/02 14:40,6.4,1.23,180
3/25/02 14:50,5.1,1.18,180
3/25/02 15:00,2.7,1.28,270
3/25/02 15:10,1.5,0.8,338
3/25/02 15:20,4.8,1.6,293
3/25/02 15:30,5.1,1.34,315
3/25/02 15:40,3.6,1.12,315
3/25/02 15:50,4.4,1.07,315
3/25/02 16:00,3.4,0.96,315
3/25/02 16:10,2.8,1.07,338
3/25/02 16:20,2.8,1.12,338
3/25/02 16:30,1.8,1.18,23
3/25/02 16:40,2,1.02,45
3/25/02 16:50,2.9,1.98,315
3/25/02 17:00,4.6,1.07,338
3/25/02 17:10,5.3,2.3,315
3/25/02 17:20,5.6,1.23,315
3/25/02 17:30,2.9,1.28,315
3/25/02 17:40,4,1.71,338
3/25/02 17:50,6.6,0.96,338
3/25/02 18:00,5,0.75,338
3/25/02 18:10,6.9,0.8,0
3/25/02 18:20,7.4,0.59,0
3/25/02 18:30,6.3,0.91,0
3/25/02 18:40,5.6,0.96,0
3/25/02 18:50,7.3,0.8,338
3/25/02 19:00,8.9,0.59,0
3/25/02 19:10,9,0.59,23
3/25/02 19:20,8.5,0.48,23
3/25/02 19:30,8.7,0.53,0
3/25/02 19:40,7.7,0.43,0
3/25/02 19:50,8.8,0.48,0
3/25/02 20:00,8.4,0.59,0
3/25/02 20:10,7.9,0.53,0
3/25/02 20:20,7.2,0.59,23
3/25/02 20:30,5.9,0.64,23
3/25/02 20:40,3.9,0.59,45
3/25/02 20:50,2.4,0.75,45
3/25/02 21:00,3.1,0.59,45
3/25/02 21:10,3.6,0.53,68
3/25/02 21:20,4.5,0.64,90
3/25/02 21:30,4.6,0.48,113
3/25/02 21:40,6,0.7,135
3/25/02 21:50,5.8,0.53,135
3/25/02 22:00,4.4,0.8,113
3/25/02 22:10,3.6,0.43,90
3/25/02 22:20,4.8,0.75,113
3/25/02 22:30,3,0.75,158
3/25/02 22:40,2.7,0.64,203
3/25/02 22:50,3.4,0.59,203
3/25/02 23:00,2.8,0.7,203
3/25/02 23:10,2.1,0.8,225
3/25/02 23:20,1.7,1.18,158
3/25/02 23:30,3.6,0.75,203
3/25/02 23:40,3.4,1.02,203
3/25/02 23:50,3.7,0.96,203
3/26/02 0:00,5,0.59,203
3/26/02 0:10,5.5,0.48,203
3/26/02 0:20,6.2,0.8,203
3/26/02 0:30,6.9,0.7,203
3/26/02 0:40,6.1,0.64,203
3/26/02 0:50,5.8,0.59,203
3/26/02 1:00,6,1.02,203
3/26/02 1:10,11.4,1.28,203
3/26/02 1:20,7.7,0.91,203
3/26/02 1:30,6.6,1.5,203
3/26/02 1:40,8.7,2.03,203
3/26/02 1:50,8.6,1.28,203
3/26/02 2:00,8.6,1.39,203
3/26/02 2:10,8.6,1.28,203
3/26/02 2:20,9,1.5,203
3/26/02 2:30,7.9,1.6,203
3/26/02 2:40,7.3,1.18,203
3/26/02 2:50,7.7,1.28,203
3/26/02 3:00,8.7,2.3,225
3/26/02 3:10,13.6,1.6,248
3/26/02 3:20,17.7,1.71,248
3/26/02 3:30,18.3,0.75,248
3/26/02 3:40,15.5,1.66,248
3/26/02 3:50,15.1,2.46,248
3/26/02 4:00,13.5,1.82,225
3/26/02 4:10,12.5,1.82,225
3/26/02 4:20,9.4,1.87,225
3/26/02 4:30,8.2,1.5,225
3/26/02 4:40,9,2.83,248
3/26/02 4:50,14,0.7,248
3/26/02 5:00,17.1,1.6,248
3/26/02 5:10,18.7,0.7,248
3/26/02 5:20,19.7,0.75,270
3/26/02 5:30,19.1,0.64,248
3/26/02 5:40,18.1,0.59,248
3/26/02 5:50,17.4,0.48,248
3/26/02 6:00,17.6,0.59,248
3/26/02 6:10,17.7,0.53,248
3/26/02 6:20,18.4,0.7,248
3/26/02 6:30,19.4,0.7,248
3/26/02 6:40,19.7,0.59,248
3/26/02 6:50,19.4,0.75,248
3/26/02 7:00,19.7,0.8,248
3/26/02 7:10,18.5,0.91,248
3/26/02 7:20,15.4,1.98,248
3/26/02 7:30,13.2,2.14,248
3/26/02 7:40,13.9,1.5,248
3/26/02 7:50,12,1.55,248
3/26/02 8:00,10.1,1.02,225
3/26/02 8:10,10.2,1.23,225
3/26/02 8:20,12.1,1.28,248
3/26/02 8:30,12.1,1.12,225
3/26/02 8:40,6.7,2.14,225
3/26/02 8:50,4.9,0.96,203
3/26/02 9:00,5.2,1.07,203
3/26/02 9:10,4,1.12,225
3/26/02 9:20,7.1,2.41,248
3/26/02 9:30,11.8,1.34,248
3/26/02 9:40,11.4,0.96,248
3/26/02 9:50,11.4,1.02,248
3/26/02 10:00,10.8,1.6,225
3/26/02 10:10,13.7,1.98,180
3/26/02 10:20,10.6,0.96,180
3/26/02 10:30,11.3,1.66,180
3/26/02 10:40,11.5,0.91,180
3/26/02 10:50,9.8,0.96,180
3/26/02 11:00,10.6,1.87,180
3/26/02 11:10,13.6,2.51,180
3/26/02 11:20,17.1,1.87,180
3/26/02 11:30,15.3,2.78,180
3/26/02 11:40,14.2,2.3,180
3/26/02 11:50,14.6,2.46,180
3/26/02 12:00,14.9,1.76,203
3/26/02 12:10,14,1.76,203
3/26/02 12:20,13.5,1.39,203
3/26/02 12:30,16.3,2.3,203
3/26/02 12:40,16.1,1.87,203
3/26/02 12:50,14.4,1.28,203
3/26/02 13:00,16.8,2.57,203
3/26/02 13:10,17.2,2.19,225
3/26/02 13:20,17.2,1.98,225
3/26/02 13:30,19,2.03,248
3/26/02 13:40,20.3,2.09,248
3/26/02 13:50,20,2.73,225
3/26/02 14:00,23.1,2.03,225
3/26/02 14:10,25.3,3.05,225
3/26/02 14:20,24.6,3.15,225
3/26/02 14:30,22.8,2.67,225
3/26/02 14:40,23.8,2.35,225
3/26/02 14:50,23.6,3.05,225
3/26/02 15:00,22.6,2.41,225
3/26/02 15:10,22.8,2.73,248
3/26/02 15:20,23.4,2.99,248
3/26/02 15:30,26.7,2.25,248
3/26/02 15:40,24.3,1.92,248
3/26/02 15:50,21.3,2.3,225
3/26/02 16:00,14,3.58,203
3/26/02 16:10,15.6,1.6,225
3/26/02 16:20,13.2,2.09,225
3/26/02 16:30,20.9,3.69,225
3/26/02 16:40,20.5,2.46,225
3/26/02 16:50,24,2.3,225
3/26/02 17:00,23.5,3.26,225
3/26/02 17:10,17.6,2.51,203
3/26/02 17:20,13.1,2.57,203
3/26/02 17:30,14.1,2.57,203
3/26/02 17:40,15.6,2.94,180
3/26/02 17:50,11.2,4.44,180
3/26/02 18:00,9.7,2.03,180
3/26/02 18:10,11,1.87,180
3/26/02 18:20,12.1,1.82,203
3/26/02 18:30,12,2.46,180
3/26/02 18:40,11.4,2.14,158
3/26/02 18:50,10.4,1.66,180
3/26/02 19:00,9.5,1.82,180
3/26/02 19:10,10.7,1.87,180
3/26/02 19:20,12.8,1.71,180
3/26/02 19:30,9.1,1.5,203
3/26/02 19:40,9.4,2.51,203
3/26/02 19:50,6.2,1.98,180
3/26/02 20:00,11.1,5.56,203
3/26/02 20:10,20.6,3.96,203
3/26/02 20:20,18.6,3.05,225
3/26/02 20:30,19.7,3.53,225
3/26/02 20:40,17.8,2.41,225
3/26/02 20:50,16.7,1.6,203
3/26/02 21:00,19,0.91,180
3/26/02 21:10,16.1,1.18,203
3/26/02 21:20,10.3,2.57,203
3/26/02 21:30,11.2,2.03,203
3/26/02 21:40,11.6,2.46,203
3/26/02 21:50,11.7,1.44,203
3/26/02 22:00,14,1.87,203
3/26/02 22:10,19.3,1.66,203
3/26/02 22:20,21.3,1.28,203
3/26/02 22:30,23.3,1.18,203
3/26/02 22:40,26.3,1.92,203
3/26/02 22:50,27.7,1.5,203
3/26/02 23:00,23.8,2.14,203
3/26/02 23:10,25.8,2.46,203
3/26/02 23:20,26.2,1.66,203
3/26/02 23:30,27.2,1.76,203
3/26/02 23:40,28.5,1.44,203
3/26/02 23:50,27.7,2.03,203
3/27/02 0:00,29.3,2.03,203
3/27/02 0:10,33,2.46,203
3/27/02 0:20,33.7,2.62,203
3/27/02 0:30,33,3.05,203
3/27/02 0:40,33.2,2.57,203
3/27/02 0:50,34.5,3.05,203
3/27/02 1:00,33.7,2.35,180
3/27/02 1:10,31.7,2.19,180
3/27/02 1:20,32.5,2.57,180
3/27/02 1:30,32.3,2.41,180
3/27/02 1:40,34.1,2.62,203
3/27/02 1:50,36.8,2.14,203
3/27/02 2:00,36.3,1.98,203
3/27/02 2:10,36.8,1.87,203
3/27/02 2:20,37.4,2.14,203
3/27/02 2:30,35.3,2.19,203
3/27/02 2:40,32.7,2.25,203
3/27/02 2:50,33.9,2.62,203
3/27/02 3:00,33.6,2.41,203
3/27/02 3:10,31.9,2.57,203
3/27/02 3:20,33.2,3.15,203
3/27/02 3:30,32,2.78,203
3/27/02 3:40,33,3.1,203
3/27/02 3:50,30.6,2.99,203
3/27/02 4:00,33.6,3.05,203
3/27/02 4:10,35.2,1.82,203
3/27/02 4:20,34.8,2.3,180
3/27/02 4:30,36.5,1.82,180
3/27/02 4:40,37.7,2.41,180
3/27/02 4:50,38.7,2.19,180
3/27/02 5:00,38.4,2.35,180
3/27/02 5:10,33.8,2.57,180
3/27/02 5:20,30.8,1.87,180
3/27/02 5:30,23.5,1.98,180
3/27/02 5:40,15.4,3.53,203
3/27/02 5:50,10.4,2.83,225
3/27/02 6:00,14,8.66,270
3/27/02 6:10,28,2.67,270
3/27/02 6:20,24.4,1.87,270
3/27/02 6:30,23.4,1.44,270
3/27/02 6:40,18.4,1.92,248
3/27/02 6:50,14.7,1.76,248
3/27/02 7:00,14.5,1.28,225
3/27/02 7:10,14.5,1.12,225
3/27/02 7:20,11.4,1.28,203
3/27/02 7:30,10.1,0.96,203
3/27/02 7:40,10.8,1.39,180
3/27/02 7:50,9.3,2.03,203
3/27/02 8:00,9.4,1.55,203
3/27/02 8:10,15.6,3.96,225
3/27/02 8:20,22.9,2.99,270
3/27/02 8:30,22.1,2.3,248
3/27/02 8:40,21.7,2.19,248
3/27/02 8:50,20.3,1.66,248
3/27/02 9:00,18.7,2.19,248
3/27/02 9:10,26.2,6.04,315
3/27/02 9:20,36,3.8,315
3/27/02 9:30,37.4,3.48,315
3/27/02 9:40,34.1,3.32,315
3/27/02 9:50,28.6,3.42,315
3/27/02 10:00,29.8,2.83,293
3/27/02 10:10,31.3,4.33,293
3/27/02 10:20,28.1,3.9,293
3/27/02 10:30,23.1,2.3,270
3/27/02 10:40,19.1,2.62,293
3/27/02 10:50,21.2,3.74,293
3/27/02 11:00,25.1,2.67,293
3/27/02 11:10,30.1,4.92,315
3/27/02 11:20,30.2,3.37,315
3/27/02 11:30,40.7,7.16,293
3/27/02 11:40,38.6,7.7,293
3/27/02 11:50,31.2,3.26,293
3/27/02 12:00,31.8,3.26,293
3/27/02 12:10,33.2,4.06,293
3/27/02 12:20,37.2,3.58,293
3/27/02 12:30,39.5,5.24,293
3/27/02 12:40,45.1,4.49,293
3/27/02 12:50,45.8,4.76,315
3/27/02 13:00,43.2,4.54,315
3/27/02 13:10,43,3.64,293
3/27/02 13:20,44.1,4.17,315
3/27/02 13:30,47.5,4.38,315
3/27/02 13:40,40.1,3.64,315
3/27/02 13:50,38.5,3.8,293
3/27/02 14:00,42,5.72,315
3/27/02 14:10,37.9,5.45,315
3/27/02 14:20,36.8,4.65,293
3/27/02 14:30,42.5,4.6,315
3/27/02 14:40,43.7,4.17,315
3/27/02 14:50,36,3.15,315
3/27/02 15:00,30.7,4.92,315
3/27/02 15:10,39.8,4.97,315
3/27/02 15:20,36.3,6.74,315
3/27/02 15:30,29,4.28,315
3/27/02 15:40,36.6,4.06,315
3/27/02 15:50,44,4.71,315
3/27/02 16:00,34.4,3.64,315
3/27/02 16:10,26.3,3.37,315
3/27/02 16:20,28.2,6.2,315
3/27/02 16:30,34.9,3.96,315
3/27/02 16:40,31.6,4.54,315
3/27/02 16:50,36.6,3.1,315
3/27/02 17:00,29.4,2.51,315
3/27/02 17:10,26.7,2.99,315
3/27/02 17:20,28.2,2.83,315
3/27/02 17:30,26.7,2.19,315
3/27/02 17:40,26.3,2.94,315
3/27/02 17:50,23.8,1.98,315
3/27/02 18:00,22,2.67,315
3/27/02 18:10,20.7,2.51,315
3/27/02 18:20,20,1.55,315
3/27/02 18:30,18,1.44,315
3/27/02 18:40,15.2,1.39,315
3/27/02 18:50,14.7,0.96,293
3/27/02 19:00,15.2,0.8,293
3/27/02 19:10,15.1,1.5,293
3/27/02 19:20,18.5,0.96,293
3/27/02 19:30,17.9,1.82,270
3/27/02 19:40,20.2,1.76,270
3/27/02 19:50,20.9,1.71,270
3/27/02 20:00,19.6,1.07,270
3/27/02 20:10,21.5,1.39,270
3/27/02 20:20,19.3,1.28,270
3/27/02 20:30,16.7,2.94,270
3/27/02 20:40,11.4,0.8,248
3/27/02 20:50,11.5,0.91,248
3/27/02 21:00,12.4,1.39,270
3/27/02 21:10,15.1,1.07,270
3/27/02 21:20,14.9,0.86,270
3/27/02 21:30,14.4,0.64,270
3/27/02 21:40,13.8,0.86,248
3/27/02 21:50,14.1,1.87,270
3/27/02 22:00,12.2,1.28,248
3/27/02 22:10,12.2,1.98,248
3/27/02 22:20,17,2.35,248
3/27/02 22:30,21.8,1.92,248
3/27/02 22:40,22,1.34,248
3/27/02 22:50,19.2,0.8,270
3/27/02 23:00,19.1,1.18,270
3/27/02 23:10,17.7,1.87,270
3/27/02 23:20,16.9,1.34,248
